.threshold,recall,precision
0.41906648874282837,0.4731182795698925,0.0825515947467167
0.4188469648361206,0.4731182795698925,0.08247422680412371
0.41879230737686157,0.4731182795698925,0.0823199251637044
0.41866153478622437,0.4731182795698925,0.08224299065420561
0.41823190450668335,0.4731182795698925,0.08216619981325864
0.41777199506759644,0.4731182795698925,0.08208955223880597
0.4174858331680298,0.4731182795698925,0.08201304753028892
0.41690486669540405,0.4731182795698925,0.08186046511627906
0.4166448712348938,0.4731182795698925,0.08178438661710037
0.41659730672836304,0.4731182795698925,0.08163265306122448
0.41650164127349854,0.4731182795698925,0.08155699721964782
0.415610134601593,0.4731182795698925,0.08148148148148149
0.41502153873443604,0.4731182795698925,0.08140610545790934
0.4149865508079529,0.4731182795698925,0.08133086876155268
0.4146203398704529,0.4731182795698925,0.08125577100646353
0.41390877962112427,0.4731182795698925,0.08110599078341015
0.413821816444397,0.4731182795698925,0.08095676172953081
0.41276949644088745,0.4731182795698925,0.08088235294117647
0.41183745861053467,0.4731182795698925,0.08080808080808081
0.4105021357536316,0.4731182795698925,0.08065994500458296
0.40982526540756226,0.4731182795698925,0.08058608058608059
0.4096792936325073,0.4731182795698925,0.08036529680365297
0.408186674118042,0.4731182795698925,0.08029197080291971
0.4077659249305725,0.4731182795698925,0.08021877848678213
0.4066600799560547,0.4731182795698925,0.08014571948998178
0.40653038024902344,0.4731182795698925,0.08007279344858963
0.40624046325683594,0.478494623655914,0.0809090909090909
0.4058501720428467,0.4838709677419355,0.08174386920980926
0.40568023920059204,0.4838709677419355,0.08166969147005444
0.4056691527366638,0.4838709677419355,0.08152173913043478
0.40553009510040283,0.4838709677419355,0.08144796380090498
0.4052274227142334,0.4838709677419355,0.081374321880651
0.40501946210861206,0.4838709677419355,0.08130081300813008
0.40490221977233887,0.489247311827957,0.08205590622182146
0.404744029045105,0.489247311827957,0.0819081908190819
0.4046438932418823,0.489247311827957,0.08183453237410072
0.4044966697692871,0.489247311827957,0.08154121863799284
0.40429896116256714,0.489247311827957,0.08146821844225605
0.4035567045211792,0.489247311827957,0.08132260947274352
0.40295422077178955,0.489247311827957,0.08125
0.40266817808151245,0.489247311827957,0.08103294746215495
0.40164631605148315,0.489247311827957,0.0809608540925267
0.40149080753326416,0.489247311827957,0.08088888888888889
0.40097880363464355,0.4946236559139785,0.08170515097690942
0.4009760022163391,0.4946236559139785,0.08156028368794327
0.4005686044692993,0.5,0.08237378210806023
0.4005424380302429,0.5053763440860215,0.08311229000884174
0.4004799723625183,0.5053763440860215,0.08303886925795052
0.40013569593429565,0.510752688172043,0.08384819064430715
0.39962780475616455,0.510752688172043,0.0837742504409171
0.3990376591682434,0.510752688172043,0.08370044052863436
0.3985753059387207,0.5161290322580645,0.08450704225352113
0.3978644609451294,0.521505376344086,0.0853122251539138
0.3973008990287781,0.521505376344086,0.0852372583479789
0.3972364664077759,0.521505376344086,0.08516242317822652
0.3971291184425354,0.521505376344086,0.08508771929824561
0.39679157733917236,0.5268817204301075,0.08588957055214724
0.3965197801589966,0.5268817204301075,0.0857392825896763
0.39627450704574585,0.5268817204301075,0.08566433566433566
0.395194411277771,0.5268817204301075,0.08558951965065502
0.3946567177772522,0.5268817204301075,0.08551483420593368
0.39381450414657593,0.5268817204301075,0.08544027898866609
0.39325112104415894,0.5268817204301075,0.08536585365853659
0.392500102519989,0.5268817204301075,0.08514335360556038
0.3919530510902405,0.5268817204301075,0.08506944444444445
0.3919435143470764,0.5268817204301075,0.08499566348655681
